,user id,test group,converted,step1,step2,step3,step4,step5
1535,1607238,a,FALSE,1,1,1,1,0
1536,1482789,a,FALSE,1,1,1,1,0
1537,1351060,a,FALSE,1,1,1,1,0
1538,910412,b,TRUE,1,1,1,1,1
1539,1484675,a,FALSE,1,1,1,1,0
1540,1014998,a,FALSE,1,1,1,1,0
1541,1129582,a,FALSE,1,1,1,1,0
1542,1287115,a,FALSE,1,1,1,1,0
1543,1300171,a,FALSE,1,1,1,1,0
1544,1025763,a,FALSE,1,1,1,1,0
1545,1333178,a,FALSE,1,1,1,1,0
1546,917568,b,TRUE,1,1,1,1,1
1547,1340998,a,FALSE,1,1,1,1,0
1548,1145809,a,FALSE,1,1,1,1,0
1549,1334341,a,FALSE,1,1,1,1,0
1550,1562399,a,FALSE,1,1,1,1,0
1551,1500001,a,FALSE,1,1,1,1,0
1552,909949,b,TRUE,1,1,1,1,1
1553,1256500,a,FALSE,1,1,1,1,0
1554,1289609,a,FALSE,1,1,1,1,0
1555,1414024,a,FALSE,1,1,1,1,0
1556,1220710,a,FALSE,1,1,1,1,0
1557,915357,b,TRUE,1,1,1,1,1
1558,1434266,a,FALSE,1,1,1,1,0
1559,1531314,a,FALSE,1,1,1,1,0
1560,1478276,a,FALSE,1,1,1,1,0
1561,1562135,a,FALSE,1,1,1,1,0
1562,1244408,a,FALSE,1,1,1,1,0
1563,1302256,a,FALSE,1,1,1,1,0
1564,1498785,a,FALSE,1,1,1,1,0
1565,1428061,a,FALSE,1,1,1,1,0
1566,1148303,a,FALSE,1,1,1,1,0
1567,1109295,a,FALSE,1,1,1,1,0
1568,1151693,a,FALSE,1,1,1,1,0
1569,1454537,a,FALSE,1,1,1,1,0
1570,1574955,a,FALSE,1,1,1,1,0
1571,1124403,a,FALSE,1,1,1,1,0
1572,1302357,a,FALSE,1,1,1,1,0
1573,1015591,a,FALSE,1,1,1,1,0
1574,1348170,a,FALSE,1,1,1,1,0
1575,1203519,a,FALSE,1,1,1,1,0
1576,1204650,a,FALSE,1,1,1,1,0
1577,916027,b,TRUE,1,1,1,1,1
1578,1073707,a,FALSE,1,1,1,1,0
1579,1299478,a,FALSE,1,1,1,1,0
1580,1193261,a,FALSE,1,1,1,1,0
1581,1339331,a,FALSE,1,1,1,1,0
1582,1405268,a,FALSE,1,1,1,1,0
1583,1478715,a,FALSE,1,1,1,1,0
1584,1007199,a,FALSE,1,1,1,1,0
1585,1106486,a,FALSE,1,1,1,1,0
1586,1588315,a,FALSE,1,1,1,1,0
1587,1599368,a,FALSE,1,1,1,1,0
1588,915726,b,TRUE,1,1,1,1,1
1589,1453099,a,FALSE,1,1,1,1,0
1590,1475039,a,FALSE,1,1,1,1,0
1591,1101182,a,FALSE,1,1,1,1,0
1592,1097281,a,FALSE,1,1,1,1,0
1593,1534748,a,FALSE,1,1,1,1,0
1594,1438476,a,FALSE,1,1,1,1,0
1595,902896,b,TRUE,1,1,1,1,1
1596,1398666,a,FALSE,1,1,1,1,0
1597,1236194,a,FALSE,1,1,1,1,0
1598,1212931,a,FALSE,1,1,1,1,0
1599,1078561,a,FALSE,1,1,1,1,0
1600,1051357,a,FALSE,1,1,1,1,0
1601,1086560,a,FALSE,1,1,1,1,0
1602,1256283,a,FALSE,1,1,1,1,0
1603,1583910,a,FALSE,1,1,1,1,0
1604,1419130,a,FALSE,1,1,1,1,0
1605,913740,b,TRUE,1,1,1,1,1
1606,1439803,a,FALSE,1,1,1,1,0
1607,914030,b,TRUE,1,1,1,1,1
1608,1531798,a,FALSE,1,1,1,1,0
1609,1330222,a,FALSE,1,1,1,1,0
1610,1086604,a,FALSE,1,1,1,1,0
1611,1444390,a,FALSE,1,1,1,1,0
1612,1274387,a,FALSE,1,1,1,1,0
1613,1427749,a,FALSE,1,1,1,1,0
1614,1040457,a,FALSE,1,1,1,1,0
1615,1555335,a,FALSE,1,1,1,1,0
1616,1316996,a,FALSE,1,1,1,1,0
1617,1223133,a,FALSE,1,1,1,1,0
1618,1590760,a,FALSE,1,1,1,1,0
1619,1057159,a,FALSE,1,1,1,1,0
1620,1465040,a,FALSE,1,1,1,1,0
1621,1431407,a,FALSE,1,1,1,1,0
1622,1340353,a,FALSE,1,1,1,1,0
1623,1094913,a,FALSE,1,1,1,1,0
1624,1167505,a,FALSE,1,1,1,1,0
1625,1650108,a,FALSE,1,1,1,1,0
1626,1188491,a,FALSE,1,1,1,1,0
1627,1443643,a,FALSE,1,1,1,1,0
1628,905340,b,TRUE,1,1,1,1,1
1629,1192954,a,FALSE,1,1,1,1,0
1630,1557629,a,FALSE,1,1,1,1,0
1631,1474690,a,FALSE,1,1,1,1,0
1632,1440716,a,FALSE,1,1,1,1,0
1633,1597769,a,FALSE,1,1,1,1,0
1634,1077235,a,FALSE,1,1,1,1,0
1635,1431863,a,FALSE,1,1,1,1,0
1636,1362573,a,FALSE,1,1,1,1,0
1637,1391181,a,FALSE,1,1,1,1,0
1638,1251945,a,FALSE,1,1,1,1,0
1639,1336698,a,FALSE,1,1,1,1,0
1640,1579486,a,FALSE,1,1,1,1,0
1641,1447279,a,FALSE,1,1,1,1,0
1642,1491023,a,FALSE,1,1,1,1,0
1643,1146696,a,FALSE,1,1,1,1,0
1644,1648756,a,FALSE,1,1,1,1,0
1645,1036556,a,FALSE,1,1,1,1,0
1646,1014152,a,FALSE,1,1,1,1,0
1647,1287777,a,FALSE,1,1,1,1,0
1648,1651458,a,FALSE,1,1,1,1,0
1649,1530817,a,FALSE,1,1,1,1,0
1650,1081228,a,FALSE,1,1,1,1,0
1651,1020635,a,FALSE,1,1,1,1,0
1652,1608145,a,FALSE,1,1,1,1,0
1653,1091109,a,FALSE,1,1,1,1,0
1654,1204166,a,FALSE,1,1,1,1,0
1655,1442691,a,FALSE,1,1,1,1,0
1656,1129167,a,FALSE,1,1,1,1,0
1657,1476385,a,FALSE,1,1,1,1,0
1658,1324358,a,FALSE,1,1,1,1,0
1659,1372625,a,FALSE,1,1,1,1,0
1660,1136443,a,FALSE,1,1,1,1,0
1661,1485475,a,FALSE,1,1,1,1,0
1662,1020953,a,FALSE,1,1,1,1,0
1663,1613983,a,FALSE,1,1,1,1,0
1664,1070623,a,FALSE,1,1,1,1,0
1665,1187086,a,FALSE,1,1,1,1,0
1666,1126424,a,FALSE,1,1,1,1,0
1667,1145501,a,FALSE,1,1,1,1,0
1668,1649223,a,FALSE,1,1,1,1,0
1669,1625758,a,FALSE,1,1,1,1,0
1670,1180347,a,FALSE,1,1,1,1,0
1671,1520496,a,FALSE,1,1,1,1,0
1672,1385285,a,FALSE,1,1,1,1,0
1673,1173346,a,FALSE,1,1,1,1,0
1674,1113466,a,FALSE,1,1,1,1,0
1675,1583623,a,FALSE,1,1,1,1,0
1676,1310321,a,FALSE,1,1,1,1,0
1677,1596878,a,FALSE,1,1,1,1,0
1678,1339190,a,FALSE,1,1,1,1,0
1679,912118,b,TRUE,1,1,1,1,1
1680,1391506,a,FALSE,1,1,1,1,0
1681,1549413,a,FALSE,1,1,1,1,0
1682,1578654,a,FALSE,1,1,1,1,0
1683,1317167,a,FALSE,1,1,1,1,0
1684,1210459,a,FALSE,1,1,1,1,0
1685,1333179,a,FALSE,1,1,1,1,0
1686,1131590,a,FALSE,1,1,1,1,0
1687,1348397,a,FALSE,1,1,1,1,0
1688,900213,b,TRUE,1,1,1,1,1
1689,1442767,a,FALSE,1,1,1,1,0
1690,1150913,a,FALSE,1,1,1,1,0
1691,1571132,a,FALSE,1,1,1,1,0
1692,1239300,a,FALSE,1,1,1,1,0
1693,1553020,a,FALSE,1,1,1,1,0
1694,1178070,a,FALSE,1,1,1,1,0
1695,1107386,a,FALSE,1,1,1,1,0
1696,1409363,a,FALSE,1,1,1,1,0
1697,1257250,a,FALSE,1,1,1,1,0
1698,1639771,a,FALSE,1,1,1,1,0
1699,1060268,a,FALSE,1,1,1,1,0
1700,1078366,a,FALSE,1,1,1,1,0
1701,1081785,a,FALSE,1,1,1,1,0
1702,1363156,a,FALSE,1,1,1,1,0
1703,1478222,a,FALSE,1,1,1,1,0
1704,1311052,a,FALSE,1,1,1,1,0
1705,1071885,a,FALSE,1,1,1,1,0
1706,1465843,a,FALSE,1,1,1,1,0
1707,1028818,a,FALSE,1,1,1,1,0
1708,1475077,a,FALSE,1,1,1,1,0
1709,1600655,a,FALSE,1,1,1,1,0
1710,1427848,a,FALSE,1,1,1,1,0
1711,1137859,a,FALSE,1,1,1,1,0
1712,1048408,a,FALSE,1,1,1,1,0
1713,1190518,a,FALSE,1,1,1,1,0
1714,1302147,a,FALSE,1,1,1,1,0
1715,1374556,a,FALSE,1,1,1,1,0
1716,1562143,a,FALSE,1,1,1,1,0
1717,1553912,a,FALSE,1,1,1,1,0
1718,1425092,a,FALSE,1,1,1,1,0
1719,1639800,a,FALSE,1,1,1,1,0
1720,1651261,a,FALSE,1,1,1,1,0
1721,1461125,a,FALSE,1,1,1,1,0
1722,1383661,a,FALSE,1,1,1,1,0
1723,1549693,a,FALSE,1,1,1,1,0
1724,1020747,a,FALSE,1,1,1,1,0
1725,1226076,a,FALSE,1,1,1,1,0
1726,1192492,a,FALSE,1,1,1,1,0
1727,1325382,a,FALSE,1,1,1,1,0
1728,1579324,a,FALSE,1,1,1,1,0
1729,1415025,a,FALSE,1,1,1,1,0
1730,1374234,a,FALSE,1,1,1,1,0
1731,1468521,a,FALSE,1,1,1,1,0
1732,1562933,a,FALSE,1,1,1,1,0
1733,1578481,a,FALSE,1,1,1,1,0
1734,1613891,a,FALSE,1,1,1,1,0
1735,1249055,a,FALSE,1,1,1,1,0
1736,1024062,a,FALSE,1,1,1,1,0
1737,1497618,a,FALSE,1,1,1,1,0
1738,1548046,a,FALSE,1,1,1,1,0
1739,1462790,a,FALSE,1,1,1,1,0
1740,1520119,a,FALSE,1,1,1,1,0
1741,1080169,a,FALSE,1,1,1,1,0
1742,1617182,a,FALSE,1,1,1,1,0
1743,1164187,a,FALSE,1,1,1,1,0
1744,1562799,a,FALSE,1,1,1,1,0
1745,1603619,a,FALSE,1,1,1,1,0
1746,1120925,a,FALSE,1,1,1,1,0
1747,1456868,a,FALSE,1,1,1,1,0
1748,1354449,a,FALSE,1,1,1,1,0
1749,919727,b,TRUE,1,1,1,1,1
1750,1104903,a,FALSE,1,1,1,1,0
1751,1527175,a,FALSE,1,1,1,1,0
1752,915434,b,TRUE,1,1,1,1,1
1753,1085437,a,FALSE,1,1,1,1,0
1754,920557,b,TRUE,1,1,1,1,1
1755,1160743,a,FALSE,1,1,1,1,0
1756,1289253,a,FALSE,1,1,1,1,0
1757,1438367,a,FALSE,1,1,1,1,0
1758,1482978,a,FALSE,1,1,1,1,0
1759,1650886,a,FALSE,1,1,1,1,0
1760,1437249,a,FALSE,1,1,1,1,0
1761,1398229,a,FALSE,1,1,1,1,0
1762,1606644,a,FALSE,1,1,1,1,0
1763,1607507,a,FALSE,1,1,1,1,0
1764,1316992,a,FALSE,1,1,1,1,0
1765,1462691,a,FALSE,1,1,1,1,0
1766,1435398,a,FALSE,1,1,1,1,0
1767,1088615,a,FALSE,1,1,1,1,0
1768,1102016,a,FALSE,1,1,1,1,0
1769,1547182,a,FALSE,1,1,1,1,0
1770,1222269,a,FALSE,1,1,1,1,0
1771,1565696,a,FALSE,1,1,1,1,0
1772,1253040,a,FALSE,1,1,1,1,0
1773,1081682,a,FALSE,1,1,1,1,0
1774,1262508,a,FALSE,1,1,1,1,0
1775,1238255,a,FALSE,1,1,1,1,0
1776,1305485,a,FALSE,1,1,1,1,0
1777,1437001,a,FALSE,1,1,1,1,0
1778,1262089,a,FALSE,1,1,1,1,0
1779,1107125,a,FALSE,1,1,1,1,0
1780,1218661,a,FALSE,1,1,1,1,0
1781,1148456,a,FALSE,1,1,1,1,0
1782,1533756,a,FALSE,1,1,1,1,0
1783,1388317,a,FALSE,1,1,1,1,0
1784,1133251,a,FALSE,1,1,1,1,0
1785,1309588,a,FALSE,1,1,1,1,0
1786,1324711,a,FALSE,1,1,1,1,0
1787,1591864,a,FALSE,1,1,1,1,0
1788,1518190,a,FALSE,1,1,1,1,0
1789,1160810,a,FALSE,1,1,1,1,0
1790,1514761,a,FALSE,1,1,1,1,0
1791,1570283,a,FALSE,1,1,1,1,0
1792,1478549,a,FALSE,1,1,1,1,0
1793,1269200,a,FALSE,1,1,1,1,0
1794,1574437,a,FALSE,1,1,1,1,0
1795,1123832,a,FALSE,1,1,1,1,0
1796,1389535,a,FALSE,1,1,1,1,0
1797,1167400,a,FALSE,1,1,1,1,0
1798,1340639,a,FALSE,1,1,1,1,0
1799,1126854,a,FALSE,1,1,1,1,0
1800,1474545,a,FALSE,1,1,1,1,0
1801,1384367,a,FALSE,1,1,1,1,0
1802,1224030,a,FALSE,1,1,1,1,0
1803,1572436,a,FALSE,1,1,1,1,0
1804,1505541,a,FALSE,1,1,1,1,0
1805,1354567,a,FALSE,1,1,1,1,0
1806,1212131,a,FALSE,1,1,1,1,0
1807,1050677,a,FALSE,1,1,1,1,0
1808,1558804,a,FALSE,1,1,1,1,0
1809,1375321,a,FALSE,1,1,1,1,0
1810,1401520,a,FALSE,1,1,1,1,0
1811,1283925,a,FALSE,1,1,1,1,0
1812,1023805,a,FALSE,1,1,1,1,0
1813,1549806,a,FALSE,1,1,1,1,0
1814,1172727,a,FALSE,1,1,1,1,0
1815,1058644,a,FALSE,1,1,1,1,0
1816,1022997,a,FALSE,1,1,1,1,0
1817,1366013,a,FALSE,1,1,1,1,0
1818,911787,b,TRUE,1,1,1,1,1
1819,1330037,a,FALSE,1,1,1,1,0
1820,1543460,a,FALSE,1,1,1,1,0
1821,905506,b,TRUE,1,1,1,1,1
1822,1017148,a,FALSE,1,1,1,1,0
1823,1061958,a,FALSE,1,1,1,1,0
1824,1525548,a,FALSE,1,1,1,1,0
1825,1021192,a,FALSE,1,1,1,1,0
1826,1493247,a,FALSE,1,1,1,1,0
1827,1466730,a,FALSE,1,1,1,1,0
1828,1474348,a,FALSE,1,1,1,1,0
1829,1134492,a,FALSE,1,1,1,1,0
1830,1203230,a,FALSE,1,1,1,1,0
1831,1025457,a,FALSE,1,1,1,1,0
1832,1633793,a,FALSE,1,1,1,1,0
1833,1208368,a,FALSE,1,1,1,1,0
1834,1167434,a,FALSE,1,1,1,1,0
1835,1097401,a,FALSE,1,1,1,1,0
1836,1273623,a,FALSE,1,1,1,1,0
1837,1497705,a,FALSE,1,1,1,1,0
1838,1038717,a,FALSE,1,1,1,1,0
1839,1260789,a,FALSE,1,1,1,1,0
1840,1144406,a,FALSE,1,1,1,1,0
1841,1567041,a,FALSE,1,1,1,1,0
1842,1253749,a,FALSE,1,1,1,1,0
1843,1196390,a,FALSE,1,1,1,1,0
1844,1242521,a,FALSE,1,1,1,1,0
1845,1642728,a,FALSE,1,1,1,1,0
1846,1418063,a,FALSE,1,1,1,1,0
1847,1088666,a,FALSE,1,1,1,1,0
1848,1580997,a,FALSE,1,1,1,1,0
1849,1387815,a,FALSE,1,1,1,1,0
1850,903327,b,TRUE,1,1,1,1,1
1851,1467703,a,FALSE,1,1,1,1,0
1852,1597315,a,FALSE,1,1,1,1,0
1853,1106399,a,FALSE,1,1,1,1,0
1854,1580854,a,FALSE,1,1,1,1,0
1855,916719,b,TRUE,1,1,1,1,1
1856,1629136,a,FALSE,1,1,1,1,0
1857,1466560,a,FALSE,1,1,1,1,0
1858,1057785,a,FALSE,1,1,1,1,0
1859,1449856,a,FALSE,1,1,1,1,0
1860,1091709,a,FALSE,1,1,1,1,0
1861,1543284,a,FALSE,1,1,1,1,0
1862,1574092,a,FALSE,1,1,1,1,0
1863,1512088,a,FALSE,1,1,1,1,0
1864,1490751,a,FALSE,1,1,1,1,0
1865,1384829,a,FALSE,1,1,1,1,0
1866,1645971,a,FALSE,1,1,1,1,0
1867,1200331,a,FALSE,1,1,1,1,0
1868,1410082,a,FALSE,1,1,1,1,0
1869,1534117,a,FALSE,1,1,1,1,0
1870,1223559,a,FALSE,1,1,1,1,0
1871,1300704,a,FALSE,1,1,1,1,0
1872,1081367,a,FALSE,1,1,1,1,0
1873,1015739,a,FALSE,1,1,1,1,0
1874,1447377,a,FALSE,1,1,1,1,0
1875,1475953,a,FALSE,1,1,1,1,0
1876,1482581,a,FALSE,1,1,1,1,0
1877,1362183,a,FALSE,1,1,1,1,0
1878,1086643,a,FALSE,1,1,1,1,0
1879,1571671,a,FALSE,1,1,1,1,0
1880,1191975,a,FALSE,1,1,1,1,0
1881,1205342,a,FALSE,1,1,1,1,0
1882,1005891,a,FALSE,1,1,1,1,0
1883,1478553,a,FALSE,1,1,1,1,0
1884,1550165,a,FALSE,1,1,1,1,0
1885,1223844,a,FALSE,1,1,1,1,0
1886,1275833,a,FALSE,1,1,1,1,0
1887,1470891,a,FALSE,1,1,1,1,0
1888,1399509,a,FALSE,1,1,1,1,0
1889,1637448,a,TRUE,1,1,1,1,1
1890,1435716,a,TRUE,1,1,1,1,1
1891,1099328,a,FALSE,1,1,1,1,0
1892,1518652,a,TRUE,1,1,1,1,1
1893,1307079,a,TRUE,1,1,1,1,1
1894,908273,b,TRUE,1,1,1,1,1
1895,1321307,a,TRUE,1,1,1,1,1
1896,1164209,a,TRUE,1,1,1,1,1
1897,1527704,a,TRUE,1,1,1,1,1
1898,1458657,a,TRUE,1,1,1,1,1
1899,1307155,a,TRUE,1,1,1,1,1
1900,1268863,a,TRUE,1,1,1,1,1
1901,1600313,a,FALSE,1,1,1,1,0
1902,902327,b,TRUE,1,1,1,1,1
1903,1637556,a,FALSE,1,1,1,1,0
1904,1020037,a,FALSE,1,1,1,1,0
1905,1572498,a,FALSE,1,1,1,1,0
1906,1611897,a,FALSE,1,1,1,1,0
1907,1497132,a,FALSE,1,1,1,1,0
1908,1472740,a,FALSE,1,1,1,1,0
1909,1591392,a,FALSE,1,1,1,1,0
1910,1382188,a,FALSE,1,1,1,1,0
1911,1380397,a,FALSE,1,1,1,1,0
1912,1608881,a,FALSE,1,1,1,1,0
1913,1224408,a,FALSE,1,1,1,1,0
1914,1193501,a,FALSE,1,1,1,1,0
1915,1349158,a,FALSE,1,1,1,1,0
1916,1287896,a,FALSE,1,1,1,1,0
1917,1185269,a,FALSE,1,1,1,1,0
1918,1272776,a,FALSE,1,1,1,1,0
1919,1465318,a,FALSE,1,1,1,1,0
1920,1317458,a,FALSE,1,1,1,1,0
1921,1215551,a,FALSE,1,1,1,1,0
1922,1205055,a,FALSE,1,1,1,1,0
1923,1154711,a,FALSE,1,1,1,1,0
1924,1629283,a,FALSE,1,1,1,1,0
1925,1549565,a,FALSE,1,1,1,1,0
1926,1072293,a,FALSE,1,1,1,1,0
1927,1095548,a,FALSE,1,1,1,1,0
1928,1240008,a,TRUE,1,1,1,1,1
1929,1426683,a,FALSE,1,1,1,1,0
1930,1188593,a,FALSE,1,1,1,1,0
1931,1307577,a,FALSE,1,1,1,1,0
1932,1493277,a,FALSE,1,1,1,1,0
1933,1355910,a,FALSE,1,1,1,1,0
1934,1121435,a,FALSE,1,1,1,1,0
1935,1078833,a,FALSE,1,1,1,1,0
1936,1034904,a,FALSE,1,1,1,1,0
1937,1624529,a,FALSE,1,1,1,1,0
1938,1238117,a,FALSE,1,1,1,1,0
1939,1520455,a,FALSE,1,1,1,1,0
1940,1134740,a,FALSE,1,1,1,1,0
1941,1133810,a,FALSE,1,1,1,1,0
1942,1067264,a,FALSE,1,1,1,1,0
1943,1447554,a,FALSE,1,1,1,1,0
1944,1011086,a,FALSE,1,1,1,1,0
1945,1138817,a,FALSE,1,1,1,1,0
1946,1143620,a,FALSE,1,1,1,1,0
1947,1363471,a,FALSE,1,1,1,1,0
1948,1372499,a,FALSE,1,1,1,1,0
1949,1625347,a,FALSE,1,1,1,1,0
1950,1030618,a,FALSE,1,1,1,1,0
1951,1419478,a,FALSE,1,1,1,1,0
1952,1173488,a,FALSE,1,1,1,1,0
1953,1612140,a,FALSE,1,1,1,1,0
1954,1274213,a,FALSE,1,1,1,1,0
1955,1115864,a,FALSE,1,1,1,1,0
1956,1136409,a,FALSE,1,1,1,1,0
1957,1296384,a,FALSE,1,1,1,1,0
1958,1549246,a,FALSE,1,1,1,1,0
1959,1548383,a,FALSE,1,1,1,1,0
1960,1557534,a,FALSE,1,1,1,1,0
1961,1245277,a,FALSE,1,1,1,1,0
1962,1009867,a,TRUE,1,1,1,1,1
1963,1581010,a,FALSE,1,1,1,1,0
1964,1315460,a,FALSE,1,1,1,1,0
1965,1031795,a,FALSE,1,1,1,1,0
1966,1091555,a,FALSE,1,1,1,1,0
1967,918906,b,TRUE,1,1,1,1,1
1968,1132208,a,FALSE,1,1,1,1,0
1969,1160481,a,FALSE,1,1,1,1,0
1970,1434779,a,FALSE,1,1,1,1,0
1971,1324093,a,FALSE,1,1,1,1,0
1972,1111946,a,FALSE,1,1,1,1,0
1973,1114824,a,FALSE,1,1,1,1,0
1974,1469556,a,FALSE,1,1,1,1,0
1975,1539735,a,FALSE,1,1,1,1,0
1976,1331332,a,FALSE,1,1,1,1,0
1977,1497980,a,FALSE,1,1,1,1,0
1978,1373678,a,FALSE,1,1,1,1,0
1979,1029316,a,FALSE,1,1,1,1,0
1980,1374291,a,FALSE,1,1,1,1,0
1981,1328822,a,FALSE,1,1,1,1,0
1982,1401818,a,FALSE,1,1,1,1,0
1983,1582934,a,FALSE,1,1,1,1,0
1984,1030663,a,TRUE,1,1,1,1,1
1985,1456941,a,FALSE,1,1,1,1,0
1986,1247632,a,FALSE,1,1,1,1,0
1987,1317193,a,FALSE,1,1,1,1,0
1988,1167114,a,FALSE,1,1,1,1,0
1989,1409728,a,FALSE,1,1,1,1,0
1990,1179890,a,FALSE,1,1,1,1,0
1991,1504110,a,FALSE,1,1,1,1,0
1992,1573605,a,FALSE,1,1,1,1,0
1993,1466257,a,FALSE,1,1,1,1,0
1994,1137009,a,FALSE,1,1,1,1,0
1995,1212229,a,FALSE,1,1,1,1,0
1996,1477944,a,FALSE,1,1,1,1,0
1997,1293075,a,FALSE,1,1,1,1,0
1998,1476208,a,FALSE,1,1,1,1,0
1999,1427761,a,FALSE,1,1,1,1,0
2000,1378961,a,FALSE,1,1,1,1,0
2001,1519667,a,FALSE,1,1,1,1,0
2002,1261453,a,FALSE,1,1,1,1,0
2003,1132375,a,FALSE,1,1,1,1,0
2004,1401693,a,FALSE,1,1,1,1,0
2005,1647480,a,FALSE,1,1,1,1,0
2006,1555739,a,TRUE,1,1,1,1,1
2007,1540624,a,FALSE,1,1,1,1,0
2008,903350,b,TRUE,1,1,1,1,1
2009,1034390,a,FALSE,1,1,1,1,0
2010,1572417,a,FALSE,1,1,1,1,0
2011,1133811,a,FALSE,1,1,1,1,0
2012,1634051,a,FALSE,1,1,1,1,0
2013,1415930,a,FALSE,1,1,1,1,0
2014,1194085,a,FALSE,1,1,1,1,0
2015,1191093,a,FALSE,1,1,1,1,0
2016,910746,b,TRUE,1,1,1,1,1
2017,1128785,a,FALSE,1,1,1,1,0
2018,1471284,a,TRUE,1,1,1,1,1
2019,1558571,a,FALSE,1,1,1,1,0
2020,1447608,a,FALSE,1,1,1,1,0
2021,1572397,a,FALSE,1,1,1,1,0
2022,1384974,a,FALSE,1,1,1,1,0
2023,1341731,a,FALSE,1,1,1,1,0
2024,1294185,a,FALSE,1,1,1,1,0
2025,1384125,a,FALSE,1,1,1,1,0
2026,1566698,a,FALSE,1,1,1,1,0
2027,1073908,a,FALSE,1,1,1,1,0
2028,1325326,a,FALSE,1,1,1,1,0
2029,1240393,a,FALSE,1,1,1,1,0
2030,1314498,a,FALSE,1,1,1,1,0
2031,1148358,a,FALSE,1,1,1,1,0
2032,1564710,a,TRUE,1,1,1,1,1
2033,1398105,a,FALSE,1,1,1,1,0
2034,1571215,a,FALSE,1,1,1,1,0
2035,1379451,a,FALSE,1,1,1,1,0
2036,1486704,a,FALSE,1,1,1,1,0
2037,1600611,a,FALSE,1,1,1,1,0
2038,1218858,a,FALSE,1,1,1,1,0
2039,1273407,a,FALSE,1,1,1,1,0
2040,1338357,a,FALSE,1,1,1,1,0
2041,1042300,a,FALSE,1,1,1,1,0
2042,1293360,a,FALSE,1,1,1,1,0
2043,1650585,a,FALSE,1,1,1,1,0
2044,1440983,a,FALSE,1,1,1,1,0
2045,1467303,a,FALSE,1,1,1,1,0
2046,912273,b,TRUE,1,1,1,1,1
2047,1041536,a,FALSE,1,1,1,1,0
2048,1117058,a,FALSE,1,1,1,1,0
2049,1028883,a,FALSE,1,1,1,1,0
2050,1288774,a,FALSE,1,1,1,1,0
2051,1159423,a,FALSE,1,1,1,1,0
2052,1362878,a,FALSE,1,1,1,1,0
2053,1022338,a,FALSE,1,1,1,1,0
2054,1057341,a,FALSE,1,1,1,1,0
2055,1392921,a,FALSE,1,1,1,1,0
2056,1583078,a,FALSE,1,1,1,1,0
2057,1119141,a,FALSE,1,1,1,1,0
2058,1311194,a,FALSE,1,1,1,1,0
2059,1256144,a,FALSE,1,1,1,1,0
2060,1201579,a,FALSE,1,1,1,1,0
2061,1375772,a,FALSE,1,1,1,1,0
2062,1554154,a,FALSE,1,1,1,1,0
2063,1183426,a,FALSE,1,1,1,1,0
2064,1519653,a,FALSE,1,1,1,1,0
2065,1142972,a,FALSE,1,1,1,1,0
2066,1321773,a,FALSE,1,1,1,1,0
2067,1229307,a,FALSE,1,1,1,1,0
2068,1503156,a,FALSE,1,1,1,1,0
2069,1136152,a,FALSE,1,1,1,1,0
2070,1014160,a,FALSE,1,1,1,1,0
2071,1075672,a,FALSE,1,1,1,1,0
2072,1463911,a,FALSE,1,1,1,1,0
2073,1021257,a,FALSE,1,1,1,1,0
2074,1299126,a,FALSE,1,1,1,1,0
2075,1506213,a,FALSE,1,1,1,1,0
2076,1600109,a,FALSE,1,1,1,1,0
2077,1583665,a,FALSE,1,1,1,1,0
2078,1207425,a,FALSE,1,1,1,1,0
2079,1485690,a,FALSE,1,1,1,1,0
2080,1556873,a,TRUE,1,1,1,1,1
2081,1359315,a,FALSE,1,1,1,1,0
2082,1037997,a,FALSE,1,1,1,1,0
2083,1419411,a,FALSE,1,1,1,1,0
2084,1563282,a,FALSE,1,1,1,1,0
2085,1466820,a,FALSE,1,1,1,1,0
2086,1267352,a,FALSE,1,1,1,1,0
2087,1232907,a,FALSE,1,1,1,1,0
2088,1154011,a,FALSE,1,1,1,1,0
2089,1310754,a,FALSE,1,1,1,1,0
2090,1410542,a,FALSE,1,1,1,1,0
2091,1245077,a,FALSE,1,1,1,1,0
2092,1430847,a,FALSE,1,1,1,1,0
2093,1029240,a,FALSE,1,1,1,1,0
2094,1002941,a,FALSE,1,1,1,1,0
2095,1056731,a,FALSE,1,1,1,1,0
2096,1393536,a,FALSE,1,1,1,1,0
2097,1171639,a,FALSE,1,1,1,1,0
2098,1571857,a,FALSE,1,1,1,1,0
2099,1117766,a,FALSE,1,1,1,1,0
2100,1372475,a,FALSE,1,1,1,1,0
2101,919730,b,TRUE,1,1,1,1,1
2102,1483008,a,FALSE,1,1,1,1,0
2103,1149717,a,FALSE,1,1,1,1,0
2104,1157590,a,FALSE,1,1,1,1,0
2105,1571472,a,FALSE,1,1,1,1,0
2106,1589450,a,FALSE,1,1,1,1,0
2107,1459441,a,FALSE,1,1,1,1,0
2108,1575584,a,FALSE,1,1,1,1,0
2109,1399977,a,FALSE,1,1,1,1,0
2110,1384105,a,FALSE,1,1,1,1,0
2111,1582796,a,FALSE,1,1,1,1,0
2112,1261415,a,FALSE,1,1,1,1,0
2113,1341456,a,FALSE,1,1,1,1,0
2114,1543010,a,FALSE,1,1,1,1,0
2115,1604412,a,FALSE,1,1,1,1,0
2116,1435163,a,FALSE,1,1,1,1,0
2117,1595330,a,FALSE,1,1,1,1,0
